id,famid,trait1,ibdid,probnd,age
 393550,,  -0.9028487560000000E+00,   0.1399000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 171330,,  -0.1497353617000000E+01,   0.1398000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 158843,,   0.3264265750000000E+00,   0.1397000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 342129,,  -0.5259670930000000E+00,   0.1404000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 141119,,  -0.4667854910000000E+00,   0.1403000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 115219,,   0.3408555340000000E+00,   0.1402000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 623844,,   0.2047298600000000E-01,   0.1408000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 198855,,   0.1450190352000000E+01,   0.1407000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 102614,,   0.1257116554000000E+01,   0.1412000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 146533,,   0.8364464130000000E+00,   0.1415000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 943862,,   0.1262145177000000E+01,   0.1423000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 134627,,   0.1806729150000000E+00,   0.1422000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 341834,,   0.7047854920000000E+00,   0.1428000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 159946,,  -0.2093577421000000E+01,   0.1427000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 139839,,  -0.4897378430000000E+00,   0.1426000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 905147,,  -0.2294594980000000E+00,   0.1432000000000000E+04,   0.0000000000000000E+00,   0.3600000000000000E+02,
 757764,,   0.4067242520000000E+00,   0.1431000000000000E+04,   0.0000000000000000E+00,   0.3600000000000000E+02,
 182436,,  -0.2609238012000000E+01,   0.1437000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 178647,,  -0.2684698405000000E+01,   0.1436000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 114419,,   0.8140645280000000E+00,   0.1435000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 311320,,   0.1818645593000000E+01,   0.1443000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 555348,,   0.1069295630000000E+01,   0.1442000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 183337,,  -0.2764347670000000E+00,   0.1441000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 917558,,   0.1110490641000000E+01,   0.1448000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 285345,,   0.4795056530000000E+00,   0.1447000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 154835,,   0.6336400010000000E+00,   0.1446000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 837964,,  -0.8724918560000000E+00,   0.1454000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 208327,,  -0.1619856259000000E+01,   0.1453000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 128329,,  -0.1784083098000000E+01,   0.1451000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 193441,,  -0.1895122118000000E+01,   0.1452000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 633847,,  -0.4067242520000000E+00,   0.1458000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 180735,,   0.3168450730000000E+00,   0.1457000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 825048,,   0.4017876790000000E+00,   0.1464000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 192641,,  -0.7827791629999999E+00,   0.1462000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 911849,,   0.1923267524000000E+01,   0.1470000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 214625,,   0.1353037792000000E+01,   0.1469000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 102109,,   0.2317954200000000E+00,   0.1467000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 209531,,   0.2740723290000000E+00,   0.1468000000000000E+04,   0.0000000000000000E+00,   0.3600000000000000E+02,
 908860,,  -0.1282586382000000E+01,   0.1474000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 576255,,   0.6787793550000000E+00,   0.1473000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 163836,,   0.9235572540000000E+00,   0.1478000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 121618,,   0.5311983930000000E+00,   0.1477000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 623137,,   0.6308621360000000E+00,   0.1481000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 856463,,  -0.9518011830000001E+00,   0.1486000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 304727,,   0.2274619000000000E-02,   0.1485000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 185341,,  -0.1437948980000000E+00,   0.1484000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 644246,,   0.1830664498000000E+01,   0.1490000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 395756,,   0.5496242350000000E+00,   0.1489000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 536647,,  -0.5364442699999999E+00,   0.1495000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 181636,,  -0.1470003528000000E+01,   0.1494000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 107725,,   0.2271248280000000E+00,   0.1493000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 108222,,  -0.1277425957000000E+01,   0.1499000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 105923,,   0.7135603340000000E+00,   0.1498000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 159845,,   0.1483539859000000E+01,   0.1503000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 693461,,   0.4769554730000000E+00,   0.1508000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 167238,,   0.7582925570000000E+00,   0.1507000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 136126,,  -0.1682050831000000E+01,   0.1506000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 200109,,  -0.1033712864000000E+01,   0.1517000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 187547,,  -0.6476035830000000E+00,   0.1516000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 173536,,  -0.9771525240000000E+00,   0.1515000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 942658,,  -0.2247913950000000E+00,   0.1523000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 401422,,   0.1443710855000000E+01,   0.1522000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 146937,,  -0.5843517730000000E+00,   0.1520000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 346137,,  -0.4365579800000000E+00,   0.1521000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 562345,,  -0.1953024460000000E+01,   0.1528000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 130518,,  -0.5207501480000000E+00,   0.1527000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 453542,,   0.5870519990000000E+00,   0.1532000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 346945,,   0.2294594980000000E+00,   0.1536000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 336841,,  -0.1347378258000000E+01,   0.1535000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 952863,,   0.4340573110000000E+00,   0.1540000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 138332,,  -0.3072925710000000E+00,   0.1539000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 580751,,   0.6504114280000000E+00,   0.1543000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 192136,,  -0.1346078180000000E+00,   0.1546000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 815247,,  -0.1308916569000000E+01,   0.1551000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 132017,,  -0.6902799580000000E+00,   0.1550000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 737960,,   0.7951998179999999E+00,   0.1556000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 317332,,   0.8109004050000000E+00,   0.1555000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 194746,,   0.9662116310000000E+00,   0.1554000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 559457,,  -0.1298276387000000E+01,   0.1561000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 421226,,   0.8172368220000000E+00,   0.1560000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 350330,,  -0.1093994600000000E+00,   0.1559000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 561444,,  -0.6759182360000000E+00,   0.1564000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 523032,,   0.1208486321000000E+01,   0.1568000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 309636,,  -0.2177983800000000E+00,   0.1567000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 910443,,  -0.1945630560000000E+00,   0.1573000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 663755,,   0.2084908390000000E+00,   0.1572000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 156031,,   0.1730816077000000E+01,   0.1571000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 286347,,   0.5000215680000000E+00,   0.1577000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 120010,,   0.1672763486000000E+01,   0.1576000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 395251,,   0.6616945950000001E+00,   0.1581000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 213522,,   0.3699311960000000E+00,   0.1580000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 204319,,  -0.3049088550000000E+00,   0.1585000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 173637,,  -0.5978961100000000E+00,   0.1584000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 693764,,  -0.1663618224000000E+01,   0.1591000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 176845,,  -0.9956520450000000E+00,   0.1590000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 112314,,  -0.4541404130000000E+00,   0.1588000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 115724,,   0.4820589560000000E+00,   0.1589000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 206525,,  -0.4323119100000000E-01,   0.1595000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 175338,,   0.1533198880000000E+01,   0.1594000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 154229,,  -0.1773022097000000E+01,   0.1599000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 117728,,  -0.1414970200000000E+00,   0.1603000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 211619,,  -0.7582925570000000E+00,   0.1607000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 212015,,   0.4465882050000000E+00,   0.1610000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 647858,,  -0.2811642910000000E+00,   0.1616000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 333330,,   0.8268034800000000E+00,   0.1615000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 114621,,   0.3001465990000000E+00,   0.1613000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 135730,,   0.1762173859000000E+01,   0.1614000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 555651,,   0.1741079230000000E+01,   0.1619000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 173839,,   0.2001188769000000E+01,   0.1623000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 138837,,   0.2235137114000000E+01,   0.1622000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 634748,,   0.1387943452000000E+01,   0.1629000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 531940,,  -0.7223904670000000E+00,   0.1628000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 173738,,  -0.2729879800000000E-01,   0.1626000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 110007,,  -0.5602372760000000E+00,   0.1632000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 329844,,  -0.4465882050000000E+00,   0.1639000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 614439,,   0.1622063290000000E+00,   0.1643000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 109830,,  -0.3640191500000000E-01,   0.1642000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 970764,,  -0.2001188769000000E+01,   0.1648000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 763557,,  -0.1222772571000000E+01,   0.1647000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 299760,,   0.2093577421000000E+01,   0.1646000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 188549,,   0.2136141567000000E+01,   0.1652000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 145127,,  -0.2599292730000000E+00,   0.1651000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 720337,,  -0.9446695910000000E+00,   0.1657000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 548250,,  -0.9993929870000000E+00,   0.1656000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 208125,,   0.9771525240000000E+00,   0.1655000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 573451,,   0.2502340200000000E-01,   0.1661000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 107422,,   0.3821375420000000E+00,   0.1660000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 601127,,   0.1323128520000000E+00,   0.1666000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 513736,,   0.1189813297000000E+01,   0.1665000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 185442,,  -0.1232437115000000E+01,   0.1664000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 449753,,   0.9482293590000000E+00,   0.1670000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 168745,,   0.1176076198000000E+01,   0.1669000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 187345,,  -0.3867813600000000E-01,   0.1674000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 104416,,   0.9200784590000000E+00,   0.1673000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 873968,,  -0.5285809350000000E+00,   0.1678000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 529549,,  -0.3384458550000000E+00,   0.1677000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 290136,,   0.1213220909000000E+01,   0.1682000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 149236,,  -0.1057285902000000E+01,   0.1681000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 845458,,   0.9446695910000000E+00,   0.1686000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 227432,,  -0.7372340400000000E+00,   0.1685000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 604537,,   0.1992013250000000E+00,   0.1690000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 199352,,   0.1093789781000000E+01,   0.1689000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 657659,,   0.9097082230000000E+00,   0.1694000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 156536,,   0.1504368974000000E+01,   0.1693000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 524135,,   0.5417049510000000E+00,   0.1698000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 348545,,  -0.7135603340000000E+00,   0.1697000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 701535,,   0.6420031410000000E+00,   0.1701000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 146735,,   0.3144542700000000E+00,   0.1705000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 126426,,   0.7492268170000000E+00,   0.1704000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 773257,,  -0.1303578030000000E+01,   0.1713000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 495255,,  -0.1855527954000000E+01,   0.1712000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 185846,,   0.2957433600000000E-01,   0.1708000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 263436,,   0.1460935350000000E+00,   0.1709000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 320826,,   0.6532244109999999E+00,   0.1710000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 481951,,   0.1895122118000000E+01,   0.1711000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 825654,,  -0.2362567821000000E+01,   0.1717000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 419239,,  -0.4191094890000000E+00,   0.1716000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 767464,,  -0.7492268170000000E+00,   0.1722000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 200008,,   0.4642505620000000E+00,   0.1721000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 131419,,  -0.7741424299999999E-01,   0.1720000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 856968,,  -0.1592299400000000E-01,   0.1728000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 152225,,   0.5978961100000000E+00,   0.1727000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 130619,,   0.2362567821000000E+01,   0.1725000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 144731,,   0.8825203820000000E+00,   0.1726000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 617748,,  -0.1968816610000000E+00,   0.1734000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 525541,,   0.1937931511000000E+01,   0.1733000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 105620,,   0.2779477287000000E+01,   0.1731000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 392750,,   0.6989656420000000E+00,   0.1732000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 933253,,   0.9411217549999999E+00,   0.1739000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 469961,,   0.1061272140000000E+01,   0.1738000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 169545,,  -0.2882704230000000E+00,   0.1737000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 852455,,  -0.4948731640000000E+00,   0.1745000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 185947,,  -0.1710820048000000E+01,   0.1744000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 137229,,  -0.6336400010000000E+00,   0.1742000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 158338,,  -0.1548104677000000E+01,   0.1743000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 751550,,   0.6873962960000000E+00,   0.1751000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 169747,,   0.7522418570000000E+00,   0.1750000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 119732,,   0.4315593530000000E+00,   0.1748000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 153631,,  -0.6420031410000000E+00,   0.1749000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 203923,,   0.2458380220000000E+00,   0.1756000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 192237,,   0.7402222410000000E+00,   0.1755000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 114217,,   0.3602057370000000E+00,   0.1754000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 919966,,  -0.1203778670000000E+01,   0.1762000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 492754,,   0.7432170670000000E+00,   0.1761000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 107220,,  -0.1029839618000000E+01,   0.1759000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 129937,,   0.7018725950000000E+00,   0.1760000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 765864,,   0.3772482710000000E+00,   0.1768000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 590047,,   0.3796917720000000E+00,   0.1767000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 120717,,   0.1968575878000000E+01,   0.1765000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 209228,,   0.2977680290000000E+00,   0.1766000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 257542,,   0.8994349080000000E+00,   0.1772000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 236130,,   0.2208301964000000E+01,   0.1771000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 520228,,  -0.8014563340000000E+00,   0.1776000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 381543,,   0.7164975000000000E+00,   0.1775000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 394956,,   0.6006181090000000E+00,   0.1780000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 588565,,   0.4778514300000000E-01,   0.1785000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 316835,,   0.7741424299999999E-01,   0.1784000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 139435,,   0.7285214600000001E-01,   0.1783000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 274542,,   0.1391998890000000E+00,   0.1788000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 255740,,   0.8724918560000000E+00,   0.1793000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 206222,,   0.9270472620000000E+00,   0.1792000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 143224,,   0.7194408600000000E+00,   0.1791000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 171734,,  -0.3408555340000000E+00,   0.1797000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 111211,,   0.8960315100000000E+00,   0.1796000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 671855,,  -0.1336186865000000E+01,   0.1803000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 635245,,  -0.1194442552000000E+01,   0.1802000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 202113,,   0.2811642910000000E+00,   0.1800000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 330324,,  -0.5129511660000000E+00,   0.1801000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 926862,,  -0.9482293590000000E+00,   0.1808000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 318637,,  -0.6142956690000000E+00,   0.1807000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 160931,,   0.1636986005000000E+01,   0.1813000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 155938,,   0.2609238012000000E+01,   0.1812000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 130114,,  -0.2669941250000000E+00,   0.1811000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 609143,,  -0.1881594401000000E+01,   0.1818000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 207426,,  -0.5051832600000000E+00,   0.1817000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 198249,,  -0.6730626400000000E+00,   0.1816000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 891667,,   0.7077043800000000E+00,   0.1824000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 580650,,   0.1018311499000000E+01,   0.1823000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 204420,,   0.2224591850000000E+00,   0.1821000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 248339,,  -0.3944010940000000E+00,   0.1822000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 793465,,   0.2693520230000000E+00,   0.1830000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 706040,,   0.3096780350000000E+00,   0.1829000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 135629,,   0.4141477830000000E+00,   0.1827000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 169040,,  -0.1476737870000000E+01,   0.1828000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 870861,,  -0.1093789781000000E+01,   0.1836000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 613235,,  -0.1628361407000000E+01,   0.1835000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 116726,,   0.3650641500000000E+00,   0.1833000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 257845,,  -0.3968608790000000E+00,   0.1834000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 424939,,  -0.2859001120000000E+00,   0.1840000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 387959,,  -0.5155473380000000E+00,   0.1839000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 803240,,  -0.1231398320000000E+00,   0.1844000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 281135,,  -0.4141477830000000E+00,   0.1843000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 993675,,   0.2131423010000000E+00,   0.1848000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 186040,,   0.4323119100000000E-01,   0.1847000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 177342,,   0.9993929870000000E+00,   0.1852000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 201515,,  -0.1603189051000000E+01,   0.1856000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 200210,,   0.1139771610000000E+00,   0.1855000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 529953,,   0.2481831010000000E+00,   0.1859000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 558960,,   0.1470003528000000E+01,   0.1864000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
